datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-02-18,Comirnaty,CZ041,"Karlovarský kraj",75-79,1,0,1
2021-02-18,Comirnaty,CZ041,"Karlovarský kraj",80+,125,34,159
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",18-24,7,10,17
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",25-29,7,5,12
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",30-34,13,9,22
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",35-39,31,14,45
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",40-44,49,22,71
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",45-49,65,17,82
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",50-54,58,23,81
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",55-59,43,17,60
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",60-64,55,16,71
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",65-69,62,10,72
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",70-74,57,11,68
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",75-79,33,7,40
2021-02-18,Comirnaty,CZ042,"Ústecký kraj",80+,150,64,214
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",18-24,0,2,2
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",25-29,4,7,11
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",30-34,1,3,4
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",35-39,2,7,9
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",40-44,2,9,11
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",45-49,7,10,17
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",50-54,2,12,14
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",55-59,3,8,11
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",60-64,3,8,11
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",65-69,2,11,13
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",70-74,6,1,7
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",75-79,8,1,9
2021-02-18,Comirnaty,CZ051,"Liberecký kraj",80+,179,40,219
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",18-24,6,14,20
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",25-29,4,13,17
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",30-34,12,13,25
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",35-39,11,24,35
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",40-44,31,28,59
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",45-49,22,50,72
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",50-54,23,33,56
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",55-59,24,35,59
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",60-64,15,32,47
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",65-69,19,27,46
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",70-74,7,7,14
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",75-79,9,11,20
2021-02-18,Comirnaty,CZ052,"Královéhradecký kraj",80+,88,325,413
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",0-17,1,0,1
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",18-24,11,0,11
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",25-29,17,0,17
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",30-34,22,0,22
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",35-39,31,3,34
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",40-44,38,2,40
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",45-49,68,4,72
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",50-54,44,1,45
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",55-59,43,1,44
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",60-64,22,0,22
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",65-69,23,0,23
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",70-74,21,0,21
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",75-79,20,0,20
2021-02-18,Comirnaty,CZ053,"Pardubický kraj",80+,396,0,396
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",0-17,2,0,2
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",18-24,32,1,33
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",25-29,18,1,19
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",30-34,23,3,26
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",35-39,26,6,32
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",40-44,30,11,41
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",45-49,36,10,46
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",50-54,22,7,29
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",55-59,20,4,24
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",60-64,24,5,29
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",65-69,3,5,8
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",70-74,2,1,3
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",75-79,3,1,4
2021-02-18,Comirnaty,CZ063,"Kraj Vysočina",80+,459,16,475
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",18-24,8,19,27
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",25-29,9,36,45
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",30-34,8,48,56
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",35-39,16,61,77
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",40-44,15,77,92
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",45-49,6,108,114
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",50-54,18,99,117
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",55-59,25,108,133
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",60-64,15,106,121
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",65-69,26,74,100
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",70-74,15,71,86
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",75-79,20,61,81
2021-02-18,Comirnaty,CZ064,"Jihomoravský kraj",80+,441,633,1074
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",18-24,1,2,3
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",25-29,2,5,7
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",30-34,7,0,7
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",35-39,12,3,15
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",40-44,21,1,22
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",45-49,38,0,38
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",50-54,16,1,17
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",55-59,31,0,31
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",60-64,23,0,23
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",65-69,23,1,24
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",70-74,19,2,21
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",75-79,2,5,7
2021-02-18,Comirnaty,CZ071,"Olomoucký kraj",80+,58,45,103
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",18-24,4,3,7
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",25-29,5,3,8
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",30-34,4,6,10
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",35-39,8,4,12
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",40-44,13,13,26
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",45-49,6,12,18
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",50-54,5,15,20
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",55-59,6,11,17
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",60-64,5,7,12
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",65-69,3,6,9
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",70-74,2,10,12
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",75-79,2,18,20
2021-02-18,Comirnaty,CZ072,"Zlínský kraj",80+,255,209,464
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,2,7,9
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,13,5,18
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,19,12,31
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,25,23,48
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,40,18,58
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,50,20,70
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,54,8,62
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,41,19,60
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,27,19,46
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,17,7,24
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,10,8,18
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,7,4,11
2021-02-18,Comirnaty,CZ080,"Moravskoslezský kraj",80+,573,513,1086
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,6,0,6
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,9,0,9
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,7,0,7
2021-02-18,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,147,0,147
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",25-29,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",35-39,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",50-54,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",55-59,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",60-64,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",65-69,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",70-74,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",75-79,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",80+,44,0,44
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",18-24,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",25-29,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",30-34,8,0,8
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",35-39,6,0,6
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",40-44,8,0,8
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",45-49,22,0,22
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",50-54,6,0,6
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",55-59,13,0,13
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",60-64,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",65-69,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",70-74,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",75-79,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",80+,187,0,187
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",35-39,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",40-44,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",45-49,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",50-54,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",55-59,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",60-64,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",65-69,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",70-74,8,0,8
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",75-79,7,0,7
2021-02-18,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",80+,13,0,13
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",25-29,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",50-54,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,11,0,11
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,29,0,29
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,18,0,18
2021-02-18,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",18-24,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",25-29,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",30-34,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",65-69,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",70-74,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",75-79,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",80+,10,0,10
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",18-24,12,0,12
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",25-29,6,0,6
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",30-34,16,0,16
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",35-39,11,0,11
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",40-44,13,0,13
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",45-49,27,0,27
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",50-54,22,0,22
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",55-59,17,0,17
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",60-64,11,0,11
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",65-69,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",70-74,8,0,8
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",75-79,7,0,7
2021-02-18,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",80+,9,0,9
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",30-34,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",35-39,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",40-44,7,0,7
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",45-49,6,0,6
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",50-54,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",55-59,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",60-64,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",65-69,3,0,3
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",70-74,4,0,4
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",75-79,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",80+,179,0,179
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",25-29,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",30-34,2,0,2
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",35-39,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",45-49,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",50-54,5,0,5
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",55-59,1,0,1
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",60-64,8,0,8
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",65-69,17,0,17
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",70-74,38,0,38
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",75-79,35,0,35
2021-02-18,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",80+,41,0,41
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,1,18,19
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,0,28,28
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,2,39,41
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,4,53,57
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,9,75,84
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,5,72,77
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,3,106,109
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,5,93,98
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,5,58,63
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,7,61,68
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,7,70,77
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,7,73,80
2021-02-18,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,72,277,349
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",18-24,1,0,1
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",25-29,1,0,1
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",45-49,1,0,1
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",50-54,1,0,1
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",55-59,1,0,1
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",65-69,4,0,4
2021-02-18,VAXZEVRIA,CZ010,"Hlavní město Praha",75-79,3,0,3
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",18-24,3,0,3
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",25-29,6,0,6
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,10,0,10
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,9,0,9
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,13,0,13
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,21,0,21
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,14,0,14
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,17,0,17
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,19,0,19
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,29,0,29
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,42,0,42
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,47,0,47
2021-02-18,VAXZEVRIA,CZ020,"Středočeský kraj",80+,664,0,664
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",18-24,2,0,2
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",25-29,6,0,6
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",30-34,3,0,3
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",35-39,12,0,12
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",40-44,8,0,8
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",45-49,10,0,10
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",50-54,7,0,7
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",55-59,9,0,9
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",60-64,9,0,9
2021-02-18,VAXZEVRIA,CZ031,"Jihočeský kraj",65-69,4,0,4
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",18-24,1,0,1
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",25-29,1,0,1
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",30-34,3,0,3
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",35-39,5,0,5
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",40-44,17,0,17
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",45-49,14,0,14
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",50-54,8,0,8
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",55-59,10,0,10
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",60-64,14,0,14
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",65-69,11,0,11
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",70-74,26,0,26
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",75-79,20,0,20
2021-02-18,VAXZEVRIA,CZ042,"Ústecký kraj",80+,63,0,63
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",18-24,2,0,2
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",25-29,1,0,1
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,1,0,1
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,7,0,7
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,8,0,8
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,5,0,5
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,3,0,3
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,4,0,4
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,4,0,4
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,8,0,8
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,9,0,9
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,8,0,8
2021-02-18,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,32,0,32
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,3,0,3
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,6,0,6
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",35-39,6,0,6
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,13,0,13
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,12,0,12
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,9,0,9
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,9,0,9
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,12,0,12
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,4,0,4
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,11,0,11
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,21,0,21
2021-02-18,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,42,0,42
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",25-29,10,0,10
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",30-34,5,0,5
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",35-39,11,0,11
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",40-44,13,0,13
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",45-49,13,0,13
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",50-54,8,0,8
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,10,0,10
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,12,0,12
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,3,0,3
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,3,0,3
2021-02-18,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,35,0,35
2021-02-18,VAXZEVRIA,CZ071,"Olomoucký kraj",18-24,1,0,1
